CPU0
P1,1     0      99
P2,1     100      179
P3,1     180      249
P4,1     250      259
P5,1     260      262
P6,1     263      267
P7,1     268      467
P1,2     468      557
P2,2     558      637
P3,2     638      707
P4,2     708      767
P5,2     768      770
P7,2     771      773
P1,3     774      853
P2,3     854      903
P3,3     904      943
P4,3     944      973
P5,3     974      976
P1,4     977      1046
P2,4     1047      1116
P3,4     1117      1186
P4,4     1187      1256
P1,5     1257      1316
P2,5     1317      1356
P3,5     1357      1376
P4,5     1377      1386
P1,6     1387      1396
P2,6     1397      1406
P3,6     1407      1416
P4,6     1417      1426
